Pavg,iid,tmstp
1281.5395833333334,42,2014-02-20
623.0653,42,2014-02-20
646.4012499999998,42,2014-02-20
582.8923833333334,42,2014-02-20
580.5414333333333,42,2014-02-20
721.3548166666667,42,2014-02-20
679.8621500000002,42,2014-02-20
668.6074000000001,42,2014-02-20
963.2034499999999,42,2014-02-20
474.7804166666666,42,2014-02-20
464.27015,42,2014-02-20
381.27254999999997,42,2014-02-20
295.4392016666667,42,2014-02-21
159.1899866666667,42,2014-02-21
252.62588333333326,42,2014-02-21
222.1088733333333,42,2014-02-21
172.65287333333333,42,2014-02-21
288.5156,42,2014-02-21
299.67518333333334,42,2014-02-21
269.0259666666667,42,2014-02-21
307.9795300000001,42,2014-02-21
308.76946000000004,42,2014-02-21
513.22865,42,2014-02-21
474.60440000000006,42,2014-02-21
191.20399333333336,42,2014-02-21
1978.1313833333331,42,2014-02-21
781.1849833333333,42,2014-02-21
442.9592000000001,42,2014-02-21
762.1329999999999,42,2014-02-21
688.4470666666665,42,2014-02-21
1270.9681666666665,42,2014-02-21
1572.1962833333334,42,2014-02-21
553.0836666666668,42,2014-02-21
385.51700000000005,42,2014-02-21
481.8247333333333,42,2014-02-21
594.3309499999999,42,2014-02-21
210.82528333333332,42,2014-02-22
295.6832166666667,42,2014-02-22
139.48454833333332,42,2014-02-22
242.71628833333332,42,2014-02-22
221.22531166666664,42,2014-02-22
141.71453,42,2014-02-22
231.07644666666664,42,2014-02-22
225.00850999999997,42,2014-02-22
247.3390366666667,42,2014-02-22
973.9124333333333,42,2014-02-22
702.2545499999999,42,2014-02-22
2246.5863000000004,42,2014-02-22
1451.4332500000003,42,2014-02-22
725.4338499999998,42,2014-02-22
552.0731999999999,42,2014-02-22
472.3245333333333,42,2014-02-22
413.4212166666667,42,2014-02-22
380.9927166666667,42,2014-02-22
921.5606166666668,42,2014-02-22
713.6169833333333,42,2014-02-22
625.3918166666667,42,2014-02-22
655.772,42,2014-02-22
659.9019833333334,42,2014-02-22
325.60166666666674,42,2014-02-22
200.14855500000002,42,2014-02-23
215.24947666666668,42,2014-02-23
317.63668333333334,42,2014-02-23
226.1447816666667,42,2014-02-23
223.59118166666667,42,2014-02-23
219.303375,42,2014-02-23
257.15301166666666,42,2014-02-23
428.3692,42,2014-02-23
897.5067666666667,42,2014-02-23
673.8092333333333,42,2014-02-23
893.36685,42,2014-02-23
996.2167166666667,42,2014-02-23
994.82615,42,2014-02-23
815.5302833333334,42,2014-02-23
603.6967666666668,42,2014-02-23
672.7743666666668,42,2014-02-23
555.2538999999999,42,2014-02-23
725.3842999999999,42,2014-02-23
681.0624166666668,42,2014-02-23
660.7281333333334,42,2014-02-23
525.1206999999999,42,2014-02-23
583.3512666666667,42,2014-02-23
413.29771666666664,42,2014-02-23
426.3139999999999,42,2014-02-23
247.4739166666667,42,2014-02-24
203.28448166666666,42,2014-02-24
274.55604999999997,42,2014-02-24
161.252505,42,2014-02-24
225.80410666666666,42,2014-02-24
238.59656166666667,42,2014-02-24
147.4141166666667,42,2014-02-24
290.78147500000006,42,2014-02-24
1248.2937166666666,42,2014-02-24
1044.1972666666668,42,2014-02-24
540.2718166666666,42,2014-02-24
946.9300666666666,42,2014-02-24
1003.7181833333335,42,2014-02-24
517.3930000000001,42,2014-02-24
419.07925,42,2014-02-24
662.8217166666668,42,2014-02-24
725.40145,42,2014-02-24
639.1166333333333,42,2014-02-24
751.8274666666667,42,2014-02-24
854.7207166666666,42,2014-02-24
822.706,42,2014-02-24
830.6680833333332,42,2014-02-24
407.11754999999994,42,2014-02-24
508.40726666666677,42,2014-02-24
304.64718333333326,42,2014-02-25
169.97554333333335,42,2014-02-25
242.50978333333336,42,2014-02-25
221.490255,42,2014-02-25
161.64246833333334,42,2014-02-25
203.3244983333333,42,2014-02-25
239.01803000000004,42,2014-02-25
278.58171166666665,42,2014-02-25
195.79663333333335,42,2014-02-25
1559.28815,42,2014-02-25
1134.1452666666667,42,2014-02-25
1241.2277166666665,42,2014-02-25
928.6322999999999,42,2014-02-25
495.9531166666667,42,2014-02-25
659.0253333333333,42,2014-02-25
645.3400166666668,42,2014-02-25
845.2600833333333,42,2014-02-25
1016.4498000000001,42,2014-02-25
711.4169500000002,42,2014-02-25
740.8656333333334,42,2014-02-25
990.97705,42,2014-02-25
2057.7290000000003,42,2014-02-25
420.2993166666667,42,2014-02-25
407.0191999999999,42,2014-02-25
229.97951500000002,42,2014-02-26
150.93896833333335,42,2014-02-26
206.51307166666663,42,2014-02-26
218.36166500000002,42,2014-02-26
178.822455,42,2014-02-26
156.64611333333332,42,2014-02-26
216.82435500000003,42,2014-02-26
343.5615900000001,42,2014-02-26
616.2023333333333,42,2014-02-26
432.8846666666667,42,2014-02-26
246.94243333333333,42,2014-02-26
676.0342999999999,42,2014-02-26
661.2711333333334,42,2014-02-26
569.3850333333335,42,2014-02-26
647.3228666666666,42,2014-02-26
782.7162333333333,42,2014-02-26
636.3828333333332,42,2014-02-26
698.7782333333333,42,2014-02-26
645.2422166666666,42,2014-02-26
901.5244500000001,42,2014-02-26
686.1198333333331,42,2014-02-26
694.2040833333334,42,2014-02-26
544.1155166666666,42,2014-02-26
349.4630166666666,42,2014-02-26
174.91573666666667,42,2014-02-27
82.30889499999999,42,2014-02-27
0.0,42,2014-02-27
0.0,42,2014-02-27
0.0,42,2014-02-27
0.0,42,2014-02-27
0.0,42,2014-02-27
0.0,42,2014-02-27
0.0,42,2014-02-27
0.0,42,2014-02-27
1255.233516666667,42,2014-02-27
1156.84215,42,2014-02-27
625.5297166666666,42,2014-02-27
484.8635833333334,42,2014-02-27
603.2290666666668,42,2014-02-27
533.13865,42,2014-02-27
464.3104833333334,42,2014-02-27
691.7650333333332,42,2014-02-27
767.9201166666667,42,2014-02-27
662.9240833333333,42,2014-02-27
968.7219499999999,42,2014-02-27
541.19245,42,2014-02-27
506.38379999999995,42,2014-02-27
526.4989833333333,42,2014-02-27
348.01058333333333,42,2014-02-28
184.26649999999998,42,2014-02-28
226.68172833333333,42,2014-02-28
228.45768499999997,42,2014-02-28
190.5451783333333,42,2014-02-28
159.07277666666667,42,2014-02-28
212.10071833333333,42,2014-02-28
307.8733666666667,42,2014-02-28
649.3627,42,2014-02-28
1603.2366833333333,42,2014-02-28
867.6268166666667,42,2014-02-28
610.6870999999999,42,2014-02-28
570.0178500000001,42,2014-02-28
616.4272833333332,42,2014-02-28
746.4801166666667,42,2014-02-28
796.3651666666666,42,2014-02-28
773.5212333333334,42,2014-02-28
528.4485333333334,42,2014-02-28
1067.4212666666667,42,2014-02-28
1104.2718333333332,42,2014-02-28
652.85,42,2014-02-28
0.0,42,2014-02-28
0.0,42,2014-02-28
0.0,42,2014-02-28
0.0,42,2014-03-03
0.0,42,2014-03-03
0.0,42,2014-03-03
0.0,42,2014-03-03
0.0,42,2014-03-03
0.0,42,2014-03-03
0.0,42,2014-03-03
0.0,42,2014-03-03
0.0,42,2014-03-03
170.8163,42,2014-03-03
953.8617283333334,42,2014-03-03
1154.03505,42,2014-03-03
1165.1209000000003,42,2014-03-03
745.6853166666667,42,2014-03-03
951.7210333333334,42,2014-03-03
704.3826333333334,42,2014-03-03
736.3340999999999,42,2014-03-03
670.6069833333333,42,2014-03-03
625.0731500000002,42,2014-03-03
797.0517000000001,42,2014-03-03
1345.0550166666665,42,2014-03-03
1804.0414666666668,42,2014-03-03
626.27445,42,2014-03-03
261.36408333333327,42,2014-03-03
293.96506666666664,42,2014-03-04
217.64203,42,2014-03-04
201.42447499999997,42,2014-03-04
252.37587333333332,42,2014-03-04
325.98981666666674,42,2014-03-04
208.74039666666664,42,2014-03-04
229.15893666666665,42,2014-03-04
218.37190666666666,42,2014-03-04
248.57579166666667,42,2014-03-04
447.8631833333333,42,2014-03-04
261.89065833333336,42,2014-03-04
434.0339166666666,42,2014-03-04
598.0937833333334,42,2014-03-04
643.2854833333334,42,2014-03-04
584.0179999999999,42,2014-03-04
485.39841666666666,42,2014-03-04
404.63955,42,2014-03-04
435.3591333333333,42,2014-03-04
617.7634333333334,42,2014-03-04
853.4960666666666,42,2014-03-04
793.1514666666666,42,2014-03-04
566.6942999999999,42,2014-03-04
452.49315000000007,42,2014-03-04
272.19218333333333,42,2014-03-04
239.275505,42,2014-03-05
255.1188633333333,42,2014-03-05
224.516275,42,2014-03-05
201.15006000000002,42,2014-03-05
234.6330233333333,42,2014-03-05
185.13837,42,2014-03-05
160.22915333333333,42,2014-03-05
223.94711,42,2014-03-05
353.10814333333326,42,2014-03-05
1031.904,42,2014-03-05
658.9508500000001,42,2014-03-05
642.0062166666669,42,2014-03-05
739.2260333333332,42,2014-03-05
1011.15135,42,2014-03-05
2098.277416666667,42,2014-03-05
569.7172666666667,42,2014-03-05
331.75986666666665,42,2014-03-05
651.3248500000002,42,2014-03-05
693.8282499999999,42,2014-03-05
875.1208333333332,42,2014-03-05
951.8532333333334,42,2014-03-05
557.2614833333333,42,2014-03-05
454.91204999999997,42,2014-03-05
347.48549999999994,42,2014-03-05
187.76386666666667,42,2014-03-06
232.92658333333335,42,2014-03-06
221.7014966666667,42,2014-03-06
229.38440166666666,42,2014-03-06
209.93086000000002,42,2014-03-06
162.34007333333335,42,2014-03-06
194.497925,42,2014-03-06
299.0663316666667,42,2014-03-06
368.56076833333333,42,2014-03-06
855.7071166666666,42,2014-03-06
729.8194666666666,42,2014-03-06
1353.3927833333332,42,2014-03-06
1028.2773166666668,42,2014-03-06
793.294,42,2014-03-06
709.9187499999999,42,2014-03-06
525.87965,42,2014-03-06
730.8539,42,2014-03-06
602.9045833333333,42,2014-03-06
458.11896666666667,42,2014-03-06
813.41605,42,2014-03-06
767.30665,42,2014-03-06
620.5437833333333,42,2014-03-06
572.1009,42,2014-03-06
383.57208333333335,42,2014-03-06
354.24281666666667,42,2014-03-07
332.0584666666667,42,2014-03-07
165.78730166666665,42,2014-03-07
269.36534,42,2014-03-07
189.6651466666667,42,2014-03-07
191.20082833333336,42,2014-03-07
255.69138499999997,42,2014-03-07
216.4523266666667,42,2014-03-07
1230.6713833333336,42,2014-03-07
1324.5656000000004,42,2014-03-07
429.4426833333334,42,2014-03-07
424.83491666666663,42,2014-03-07
505.2504333333334,42,2014-03-07
567.0038166666667,42,2014-03-07
411.91675000000004,42,2014-03-07
682.7787833333334,42,2014-03-07
350.2959166666667,42,2014-03-07
566.9585000000001,42,2014-03-07
635.6204833333333,42,2014-03-07
915.8093666666666,42,2014-03-07
982.9740166666666,42,2014-03-07
727.1008166666667,42,2014-03-07
687.5125833333334,42,2014-03-07
486.39101666666664,42,2014-03-07
257.7819666666667,42,2014-03-08
275.46990666666665,42,2014-03-08
222.6865066666667,42,2014-03-08
184.80546,42,2014-03-08
244.397155,42,2014-03-08
238.835455,42,2014-03-08
341.97708500000005,42,2014-03-08
235.79810333333333,42,2014-03-08
427.7118666666667,42,2014-03-08
644.3252333333334,42,2014-03-08
435.23643333333337,42,2014-03-08
861.4679499999999,42,2014-03-08
1686.9186166666668,42,2014-03-08
718.7580500000001,42,2014-03-08
1513.8022999999998,42,2014-03-08
1601.2324999999996,42,2014-03-08
395.14356666666674,42,2014-03-08
402.0770333333333,42,2014-03-08
1034.7804166666667,42,2014-03-08
1093.8802666666668,42,2014-03-08
939.9303333333334,42,2014-03-08
733.5997500000001,42,2014-03-08
423.4455,42,2014-03-08
496.23776666666674,42,2014-03-08
169.04687333333337,42,2014-03-09
235.7054083333333,42,2014-03-09
225.46058666666664,42,2014-03-09
200.81175166666665,42,2014-03-09
179.557535,42,2014-03-09
270.78603333333325,42,2014-03-09
264.8284,42,2014-03-09
246.9773333333333,42,2014-03-09
222.03056999999998,42,2014-03-09
455.1017166666667,42,2014-03-09
613.8874833333333,42,2014-03-09
579.6484666666666,42,2014-03-09
603.4663833333332,42,2014-03-09
698.8331999999999,42,2014-03-09
331.9765,42,2014-03-09
357.7309333333333,42,2014-03-09
465.9300666666667,42,2014-03-09
675.8987999999998,42,2014-03-09
578.1561166666667,42,2014-03-09
1085.6770166666668,42,2014-03-09
886.6202499999999,42,2014-03-09
631.1422500000001,42,2014-03-09
623.1111999999998,42,2014-03-09
612.4943333333334,42,2014-03-09
302.61489166666667,42,2014-03-10
175.65686666666662,42,2014-03-10
213.60378833333334,42,2014-03-10
242.6188683333333,42,2014-03-10
163.12720833333333,42,2014-03-10
209.597005,42,2014-03-10
227.4618016666667,42,2014-03-10
250.439035,42,2014-03-10
345.6407,42,2014-03-10
1479.9729999999997,42,2014-03-10
832.4510649999997,42,2014-03-10
422.65645000000006,42,2014-03-10
553.7036666666665,42,2014-03-10
610.7014,42,2014-03-10
588.7631833333332,42,2014-03-10
203.46688333333339,42,2014-03-10
604.3142666666666,42,2014-03-10
810.68175,42,2014-03-10
663.6794166666667,42,2014-03-10
713.6502833333333,42,2014-03-10
915.0688666666667,42,2014-03-10
524.4846333333334,42,2014-03-10
567.60585,42,2014-03-10
385.36061666666666,42,2014-03-10
220.85586000000004,42,2014-03-11
244.22599833333337,42,2014-03-11
320.93178333333327,42,2014-03-11
323.92445000000004,42,2014-03-11
172.1133733333333,42,2014-03-11
262.01310333333333,42,2014-03-11
168.76168000000004,42,2014-03-11
269.90479666666664,42,2014-03-11
449.6821183333334,42,2014-03-11
988.7434333333334,42,2014-03-11
1155.6414333333332,42,2014-03-11
2378.3159499999997,42,2014-03-11
1111.02835,42,2014-03-11
785.8973333333334,42,2014-03-11
1734.0596666666665,42,2014-03-11
1049.6705666666667,42,2014-03-11
552.9617666666668,42,2014-03-11
586.4026666666666,42,2014-03-11
717.5447833333334,42,2014-03-11
868.4410833333333,42,2014-03-11
926.099,42,2014-03-11
562.6166,42,2014-03-11
566.4024166666666,42,2014-03-11
253.92254999999997,42,2014-03-11
298.11626666666666,42,2014-03-12
213.51675000000003,42,2014-03-12
296.34978666666666,42,2014-03-12
175.78870833333332,42,2014-03-12
320.41670833333336,42,2014-03-12
294.1054,42,2014-03-12
214.301545,42,2014-03-12
350.55996500000003,42,2014-03-12
288.72977166666664,42,2014-03-12
363.0229100000001,42,2014-03-12
405.2460166666667,42,2014-03-12
765.7417666666666,42,2014-03-12
297.5733166666667,42,2014-03-12
0.0,42,2014-03-12
0.0,42,2014-03-12
0.0,42,2014-03-12
319.0633833333333,42,2014-03-12
639.4788333333333,42,2014-03-12
635.4445500000002,42,2014-03-12
1045.8569833333333,42,2014-03-12
624.8285166666667,42,2014-03-12
529.5289166666668,42,2014-03-12
363.48368333333326,42,2014-03-12
241.98223333333334,42,2014-03-12
267.18598333333335,42,2014-03-13
199.63178000000005,42,2014-03-13
188.31514666666666,42,2014-03-13
286.9422666666666,42,2014-03-13
191.4403716666667,42,2014-03-13
162.67562999999998,42,2014-03-13
226.1019566666666,42,2014-03-13
322.25197000000003,42,2014-03-13
385.33284000000003,42,2014-03-13
407.64298333333335,42,2014-03-13
1235.175866666667,42,2014-03-13
547.1763666666667,42,2014-03-13
635.4501666666666,42,2014-03-13
649.9904666666666,42,2014-03-13
518.8938,42,2014-03-13
665.0047333333333,42,2014-03-13
904.2322333333334,42,2014-03-13
632.7315,42,2014-03-13
712.4471,42,2014-03-13
740.5726833333334,42,2014-03-13
711.4379333333333,42,2014-03-13
761.2042333333333,42,2014-03-13
558.5175833333334,42,2014-03-13
442.9671666666666,42,2014-03-13
186.67092833333336,42,2014-03-14
278.2994466666667,42,2014-03-14
237.46903666666668,42,2014-03-14
248.881825,42,2014-03-14
229.78516499999998,42,2014-03-14
157.57034499999997,42,2014-03-14
224.81699333333333,42,2014-03-14
297.0111166666667,42,2014-03-14
343.51678,42,2014-03-14
417.0163,42,2014-03-14
405.0480666666666,42,2014-03-14
420.72203333333334,42,2014-03-14
797.2968333333333,42,2014-03-14
637.3522833333334,42,2014-03-14
544.2841,42,2014-03-14
671.5682833333333,42,2014-03-14
650.0427833333334,42,2014-03-14
649.91865,42,2014-03-14
463.4687666666667,42,2014-03-14
453.92857627118644,42,2014-03-14
634.2478,42,2014-03-14
1105.95825,42,2014-03-14
1782.555016666667,42,2014-03-14
523.2533166666667,42,2014-03-14
348.76031166666667,42,2014-03-15
133.48922666666667,42,2014-03-15
310.03068,42,2014-03-15
205.65971666666667,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-15
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
0.0,42,2014-03-16
107.69386666666666,42,2014-03-16
829.0689333333335,42,2014-03-16
877.5103166666667,42,2014-03-16
951.1191166666667,42,2014-03-16
1193.494716666667,42,2014-03-16
2309.1852000000003,42,2014-03-16
558.3311166666666,42,2014-03-16
535.8549333333334,42,2014-03-16
448.98985,42,2014-03-16
291.8459333333333,42,2014-03-17
207.23411666666664,42,2014-03-17
217.06455499999998,42,2014-03-17
253.70534,42,2014-03-17
188.68620333333334,42,2014-03-17
163.94760333333335,42,2014-03-17
218.99228166666668,42,2014-03-17
283.1345433333333,42,2014-03-17
592.8787366666667,42,2014-03-17
357.4033,42,2014-03-17
239.18572833333332,42,2014-03-17
224.52164833333333,42,2014-03-17
372.2541166666667,42,2014-03-17
415.43039999999996,42,2014-03-17
542.2864833333333,42,2014-03-17
816.2523166666667,42,2014-03-17
682.8366166666666,42,2014-03-17
702.6944500000002,42,2014-03-17
827.7692499999998,42,2014-03-17
795.05145,42,2014-03-17
899.0662166666666,42,2014-03-17
471.80414999999994,42,2014-03-17
501.29605,42,2014-03-17
262.56534833333336,42,2014-03-17
222.91705499999998,42,2014-03-18
95.97788666666665,42,2014-03-18
0.0,42,2014-03-18
0.0,42,2014-03-18
0.0,42,2014-03-18
0.0,42,2014-03-18
0.0,42,2014-03-18
0.0,42,2014-03-18
0.0,42,2014-03-18
944.4424999999999,42,2014-03-18
1368.968716666667,42,2014-03-18
1073.8026833333336,42,2014-03-18
635.4700833333333,42,2014-03-18
577.1222166666666,42,2014-03-18
1938.2553833333334,42,2014-03-18
878.0558,42,2014-03-18
646.1288833333333,42,2014-03-18
714.3214333333333,42,2014-03-18
713.6564999999999,42,2014-03-18
773.6888999999999,42,2014-03-18
1038.2557333333332,42,2014-03-18
767.8006666666666,42,2014-03-18
478.1926666666667,42,2014-03-18
381.52936666666665,42,2014-03-18
226.57281666666665,42,2014-03-19
226.6557,42,2014-03-19
262.50325833333335,42,2014-03-19
198.91944000000004,42,2014-03-19
168.61148,42,2014-03-19
231.465855,42,2014-03-19
98.96744666666667,42,2014-03-19
0.0,42,2014-03-19
0.0,42,2014-03-19
406.82399,42,2014-03-19
258.81236666666666,42,2014-03-19
576.6867183333333,42,2014-03-19
1959.98805,42,2014-03-19
863.2273833333331,42,2014-03-19
678.8222333333332,42,2014-03-19
712.1557333333334,42,2014-03-19
570.9967333333333,42,2014-03-19
468.8998,42,2014-03-19
690.1577,42,2014-03-19
945.3463,42,2014-03-19
724.4257166666666,42,2014-03-19
498.38465,42,2014-03-19
546.9233499999999,42,2014-03-19
376.8527833333334,42,2014-03-19
302.0314833333333,42,2014-03-20
313.16898333333324,42,2014-03-20
193.85656000000003,42,2014-03-20
263.486995,42,2014-03-20
171.90200000000002,42,2014-03-20
273.00901,42,2014-03-20
44.48686833333333,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
0.0,42,2014-03-20
42.90065,42,2014-03-21
215.79947166666668,42,2014-03-21
249.79669666666666,42,2014-03-21
347.5029,42,2014-03-21
257.57517333333334,42,2014-03-21
225.62049499999998,42,2014-03-21
209.40713833333334,42,2014-03-21
208.64128,42,2014-03-21
669.6365333333334,42,2014-03-21
512.3697,42,2014-03-21
507.7049,42,2014-03-21
752.4079500000001,42,2014-03-21
689.0071,42,2014-03-21
425.98036666666655,42,2014-03-21
583.7684666666668,42,2014-03-21
471.4687666666667,42,2014-03-21
660.3508666666665,42,2014-03-21
698.3845166666666,42,2014-03-21
319.2454333333334,42,2014-03-21
370.5708,42,2014-03-21
995.41455,42,2014-03-21
743.6193833333334,42,2014-03-21
535.3916666666668,42,2014-03-21
420.9577,42,2014-03-21
259.10796666666664,42,2014-03-22
226.52093333333337,42,2014-03-22
255.34090499999996,42,2014-03-22
213.26267333333328,42,2014-03-22
236.99501833333332,42,2014-03-22
140.7852566666667,42,2014-03-22
240.52801666666667,42,2014-03-22
464.03884,42,2014-03-22
831.6641666666668,42,2014-03-22
542.2222333333333,42,2014-03-22
543.8246166666665,42,2014-03-22
492.39961666666665,42,2014-03-22
665.3728666666668,42,2014-03-22
1690.1642333333332,42,2014-03-22
1082.9892166666666,42,2014-03-22
506.5965666666667,42,2014-03-22
388.7207166666667,42,2014-03-22
468.4460666666666,42,2014-03-22
453.83721666666673,42,2014-03-22
181.40808833333332,42,2014-03-22
225.27309166666666,42,2014-03-22
223.72508333333332,42,2014-03-22
166.91344666666672,42,2014-03-22
171.83713,42,2014-03-22
218.30532666666667,42,2014-03-23
49.614538333333336,42,2014-03-23
0.0,42,2014-03-23
0.0,42,2014-03-23
0.0,42,2014-03-23
0.0,42,2014-03-23
0.0,42,2014-03-23
0.0,42,2014-03-23
0.0,42,2014-03-23
0.0,42,2014-03-23
0.0,42,2014-03-23
0.0,42,2014-03-23
0.0,42,2014-03-23
205.799075,42,2014-03-23
149.83709499999998,42,2014-03-23
196.67861833333333,42,2014-03-23
216.93904833333335,42,2014-03-23
609.5327,42,2014-03-23
910.4593333333333,42,2014-03-23
1099.0594166666665,42,2014-03-23
792.5257499999997,42,2014-03-23
570.9160999999999,42,2014-03-23
390.4956,42,2014-03-23
319.419195,42,2014-03-23
241.01537833333333,42,2014-03-24
165.03907999999998,42,2014-03-24
243.4661116666667,42,2014-03-24
230.73698833333327,42,2014-03-24
162.80242666666666,42,2014-03-24
214.51911166666665,42,2014-03-24
228.94139666666663,42,2014-03-24
218.09570666666664,42,2014-03-24
459.29953333333344,42,2014-03-24
323.9995666666667,42,2014-03-24
300.4607183333332,42,2014-03-24
514.6292333333333,42,2014-03-24
574.8343666666666,42,2014-03-24
481.86723333333333,42,2014-03-24
470.63086666666663,42,2014-03-24
683.4608999999999,42,2014-03-24
510.52875,42,2014-03-24
482.87745000000007,42,2014-03-24
414.09785000000005,42,2014-03-24
704.8964000000001,42,2014-03-24
804.9837166666665,42,2014-03-24
368.8479333333334,42,2014-03-24
493.18244999999996,42,2014-03-24
347.61255,42,2014-03-24
283.6059666666667,42,2014-03-25
211.2417833333333,42,2014-03-25
241.75285000000002,42,2014-03-25
305.06783333333334,42,2014-03-25
249.94637,42,2014-03-25
244.51378333333332,42,2014-03-25
173.84331333333333,42,2014-03-25
238.6112633333333,42,2014-03-25
335.01843166666674,42,2014-03-25
1631.6971666666664,42,2014-03-25
1017.9481333333332,42,2014-03-25
832.6920500000001,42,2014-03-25
452.70428333333336,42,2014-03-25
594.7717666666666,42,2014-03-25
688.7001000000001,42,2014-03-25
519.0006333333333,42,2014-03-25
2067.976033333333,42,2014-03-25
769.9806833333332,42,2014-03-25
658.1124166666667,42,2014-03-25
824.5340500000001,42,2014-03-25
838.1727500000001,42,2014-03-25
587.2349666666667,42,2014-03-25
521.8567,42,2014-03-25
252.4904915254237,42,2014-03-25
264.2908666666666,42,2014-03-26
217.6810166666667,42,2014-03-26
202.77441166666668,42,2014-03-26
254.4752533333333,42,2014-03-26
153.52766166666666,42,2014-03-26
327.2884516666667,42,2014-03-26
293.34875,42,2014-03-26
221.43212333333338,42,2014-03-26
459.1960166666667,42,2014-03-26
515.4943499999999,42,2014-03-26
428.64571666666666,42,2014-03-26
622.6955333333334,42,2014-03-26
557.3494666666667,42,2014-03-26
587.2176000000001,42,2014-03-26
623.8754666666667,42,2014-03-26
579.4635666666667,42,2014-03-26
555.3602183333333,42,2014-03-26
215.14184999999998,42,2014-03-26
467.923645,42,2014-03-26
1092.1169,42,2014-03-26
1751.4961999999998,42,2014-03-26
1207.87975,42,2014-03-26
452.50194999999997,42,2014-03-26
354.02682166666665,42,2014-03-26
173.33747166666666,42,2014-03-27
166.61885833333335,42,2014-03-27
219.1152333333333,42,2014-03-27
214.96735333333334,42,2014-03-27
210.09414500000003,42,2014-03-27
171.95868833333333,42,2014-03-27
171.90322166666664,42,2014-03-27
316.80590000000007,42,2014-03-27
462.45576666666665,42,2014-03-27
646.0211833333334,42,2014-03-27
767.8827666666667,42,2014-03-27
515.0367333333332,42,2014-03-27
825.3602666666666,42,2014-03-27
524.16575,42,2014-03-27
480.59425000000005,42,2014-03-27
342.89189166666677,42,2014-03-27
645.9825666666668,42,2014-03-27
799.6458999999999,42,2014-03-27
727.9002833333332,42,2014-03-27
764.5528833333334,42,2014-03-27
833.67535,42,2014-03-27
631.1350333333334,42,2014-03-27
543.2585666666668,42,2014-03-27
398.8563500000001,42,2014-03-27
320.1417666666666,42,2014-03-28
188.45683499999998,42,2014-03-28
252.9731266666667,42,2014-03-28
230.85660833333336,42,2014-03-28
161.83199333333334,42,2014-03-28
206.43402999999998,42,2014-03-28
232.61347999999995,42,2014-03-28
228.27719333333334,42,2014-03-28
1126.3145166666666,42,2014-03-28
1261.3125333333337,42,2014-03-28
449.6908833333334,42,2014-03-28
148.07979333333333,42,2014-03-28
300.5504966666667,42,2014-03-28
582.9484500000001,42,2014-03-28
544.7830499999999,42,2014-03-28
578.9850847457627,42,2014-03-28
588.7059833333334,42,2014-03-28
873.0681333333334,42,2014-03-28
629.8825666666667,42,2014-03-28
839.08435,42,2014-03-28
910.5491166666666,42,2014-03-28
775.3943333333334,42,2014-03-28
551.4971499999999,42,2014-03-28
434.8426483333334,42,2014-03-28
241.0249466666667,42,2014-03-29
301.17888333333326,42,2014-03-29
312.1137666666666,42,2014-03-29
185.11009999999996,42,2014-03-29
257.4877866666667,42,2014-03-29
165.87146500000006,42,2014-03-29
201.51076833333335,42,2014-03-29
243.62116999999998,42,2014-03-29
1260.7314166666665,42,2014-03-29
801.3948500000001,42,2014-03-29
909.7519166666666,42,2014-03-29
845.20205,42,2014-03-29
791.0967999999999,42,2014-03-29
925.6139833333333,42,2014-03-29
604.08975,42,2014-03-29
484.36601666666667,42,2014-03-29
597.9478166666667,42,2014-03-29
752.4995833333331,42,2014-03-29
828.9718499999999,42,2014-03-29
503.54099999999994,42,2014-03-29
499.4141666666666,42,2014-03-29
420.45833333333326,42,2014-03-29
560.0446833333333,42,2014-03-29
530.82565,42,2014-03-29
200.48168333333336,42,2014-03-30
,42,2014-03-30
,42,2014-03-30
223.85063083333335,42,2014-03-30
198.47989166666667,42,2014-03-30
245.65654000000004,42,2014-03-30
202.86699000000004,42,2014-03-30
165.71638500000006,42,2014-03-30
223.33118333333334,42,2014-03-30
334.04293500000006,42,2014-03-30
412.08596666666665,42,2014-03-30
